order_id,order_date,sales,quantity,discount,profit,region,state,city_type,outlet_type,category,sub_category,segment,ship_mode
ORD028614,2023-09-21,11114.89,1,0.26,1067.61,East,Uttar Pradesh,Tier 1,Medium,Sessional Fruits & Vegetables,Apples,Corporate,Standard Class
ORD028615,2022-09-13,19897.52,5,0.44,1571.06,South,Karnataka,Tier 1,Medium,Electric Appliances,Washing Machines,Consumer,Same Day
ORD028616,2021-11-24,35742.4,6,0.24,6248.21,South,Gujarat,Tier 1,Medium,Dairy Products,Yogurt,Consumer,Same Day
ORD028617,2020-09-29,44868.41,6,0.45,3851.73,West,Delhi,Tier 1,Large,Fast Food,Burgers,Consumer,First Class
ORD028618,2022-06-24,9933.13,10,0.04,1578.41,South,Karnataka,Village,Large,Dairy Products,Milk,Corporate,First Class
ORD028619,2020-09-14,48778.26,4,0.36,7493.4,South,Tamil Nadu,Tier 1,Small,Sessional Fruits & Vegetables,Apples,Corporate,Standard Class
ORD028620,2020-07-22,43224.53,5,0.28,8792.69,South,Gujarat,Tier 1,Large,Household Items,Utensils,Consumer,Same Day
ORD028621,2021-09-12,3991.18,6,0.22,701.39,West,Gujarat,Tier 1,Large,Sessional Fruits & Vegetables,Carrots,Corporate,Same Day
ORD028622,2023-07-21,4084.87,5,0.27,393.85,West,Madhya Pradesh,Tier 2,Small,Household Items,Utensils,Corporate,Standard Class
ORD028623,2022-09-27,29256.3,6,0.18,3292.02,North,West Bengal,Tier 1,Small,Sessional Fruits & Vegetables,Mangoes,Corporate,First Class
ORD028624,2020-07-16,30921.27,8,0.44,2653.26,South,Madhya Pradesh,Tier 1,Small,Furniture,Tables,Consumer,Second Class
ORD028625,2022-05-02,40661.09,1,0.02,7258.79,North,Karnataka,Tier 1,Small,Dairy Products,Milk,Corporate,First Class
ORD028626,2021-02-07,38888.71,7,0.28,7601.8,East,Karnataka,Village,Small,Electric Appliances,Refrigerators,Consumer,Second Class
ORD028627,2022-11-24,19412.42,5,0.45,1168.02,West,Tamil Nadu,Tier 2,Large,Furniture,Chairs,Corporate,First Class
ORD028628,2021-03-03,39831.1,3,0.49,2867.18,South,West Bengal,Tier 1,Small,Fast Food,Fries,Consumer,Standard Class
ORD028629,2023-06-19,13683.36,8,0.35,1704.94,South,Delhi,Tier 1,Large,Fast Food,Fries,Consumer,Second Class
ORD028630,2023-09-01,45312.77,3,0.23,4108.33,South,Tamil Nadu,Tier 1,Small,Furniture,Beds,Consumer,First Class
ORD028631,2023-08-13,3113.56,3,0.1,735.74,West,Tamil Nadu,Village,Large,Dairy Products,Butter,Consumer,Same Day
ORD028632,2023-05-09,40199.18,10,0.38,6094.92,South,Rajasthan,Village,Large,Household Items,Detergents,Consumer,Second Class
ORD028633,2023-12-14,40318.95,8,0.02,5435.88,North,Tamil Nadu,Tier 1,Medium,Fast Food,Fries,Corporate,Standard Class
ORD028634,2020-03-16,21448.57,10,0.31,3265.42,West,Tamil Nadu,Tier 2,Small,Furniture,Tables,Corporate,Second Class
ORD028635,2022-04-30,36897.47,8,0.12,5626.0,South,Gujarat,Tier 1,Small,Electric Appliances,Fans,Consumer,Standard Class
ORD028636,2022-02-28,37789.28,5,0.33,4243.33,West,Madhya Pradesh,Tier 1,Small,Household Items,Utensils,Corporate,Same Day
ORD028637,2019-08-25,20213.51,9,0.17,2056.63,East,Rajasthan,Tier 1,Medium,Electric Appliances,Refrigerators,Consumer,Standard Class
ORD028638,2023-04-11,16341.74,1,0.05,1882.67,West,Delhi,Village,Medium,Furniture,Tables,Consumer,Second Class
ORD028639,2020-06-08,33561.93,3,0.11,7439.25,North,Uttar Pradesh,Village,Small,Sessional Fruits & Vegetables,Apples,Consumer,Same Day
ORD028640,2021-10-04,18408.06,6,0.46,2750.21,East,Madhya Pradesh,Tier 1,Small,Furniture,Beds,Consumer,Standard Class
ORD028641,2021-03-05,42442.77,2,0.43,3736.99,North,Rajasthan,Tier 2,Large,Furniture,Beds,Consumer,First Class
ORD028642,2019-10-17,30264.78,6,0.45,2162.41,North,West Bengal,Village,Small,Household Items,Utensils,Consumer,First Class
ORD028643,2021-08-02,32752.9,3,0.35,2761.39,West,West Bengal,Village,Small,Fast Food,Fries,Consumer,Same Day
ORD028644,2019-10-09,42377.12,7,0.09,9744.25,North,West Bengal,Village,Small,Dairy Products,Butter,Corporate,Same Day
ORD028645,2023-10-12,37437.91,5,0.0,5910.52,East,Delhi,Tier 1,Small,Fast Food,Fries,Corporate,Second Class
ORD028646,2020-11-28,26205.8,5,0.47,2901.22,North,Gujarat,Tier 1,Large,Dairy Products,Milk,Corporate,Same Day
ORD028647,2021-05-03,48210.27,9,0.11,11356.82,East,Maharashtra,Tier 1,Small,Sessional Fruits & Vegetables,Carrots,Corporate,Standard Class
ORD028648,2020-08-13,26323.26,4,0.22,3486.13,North,Gujarat,Tier 2,Small,Sessional Fruits & Vegetables,Mangoes,Consumer,Standard Class
ORD028649,2021-08-27,37234.64,8,0.26,3662.22,West,Gujarat,Tier 2,Large,Furniture,Beds,Corporate,Second Class
ORD028650,2022-08-02,4908.45,2,0.03,719.51,East,Maharashtra,Village,Medium,Dairy Products,Cheese,Corporate,Standard Class
ORD028651,2022-07-14,30618.55,4,0.44,3292.73,North,West Bengal,Tier 2,Medium,Electric Appliances,Microwaves,Corporate,Second Class
ORD028652,2019-07-14,40700.93,2,0.1,9423.13,South,West Bengal,Village,Large,Electric Appliances,Fans,Corporate,Second Class
ORD028653,2022-11-26,8786.15,3,0.44,1425.74,West,Delhi,Village,Small,Household Items,Detergents,Consumer,First Class
ORD028654,2021-10-18,40866.18,5,0.37,5869.88,North,West Bengal,Tier 2,Medium,Sessional Fruits & Vegetables,Mangoes,Corporate,First Class
ORD028655,2022-12-31,10989.06,5,0.16,1311.66,East,Madhya Pradesh,Village,Small,Electric Appliances,Fans,Corporate,Second Class
ORD028656,2019-03-23,37110.09,5,0.05,8452.99,South,Gujarat,Village,Medium,Dairy Products,Cheese,Corporate,Standard Class
ORD028657,2022-06-04,28396.88,8,0.06,5091.09,West,Rajasthan,Tier 1,Small,Fast Food,Pizzas,Consumer,First Class
ORD028658,2020-12-02,28119.5,8,0.29,2566.5,West,Delhi,Village,Medium,Fast Food,Fries,Consumer,Standard Class
ORD028659,2022-03-02,23062.65,5,0.01,6562.57,East,Karnataka,Tier 1,Large,Sessional Fruits & Vegetables,Mangoes,Corporate,First Class
ORD028660,2022-09-04,19907.06,6,0.29,2195.15,North,Maharashtra,Village,Medium,Furniture,Chairs,Corporate,First Class
ORD028661,2022-02-23,48200.07,3,0.29,9890.17,North,Punjab,Village,Small,Electric Appliances,Microwaves,Consumer,First Class
ORD028662,2020-11-14,28935.13,6,0.41,3912.34,East,Tamil Nadu,Tier 2,Medium,Fast Food,Sandwiches,Corporate,Same Day
ORD028663,2022-04-29,18343.22,8,0.05,3220.44,South,Gujarat,Village,Medium,Fast Food,Fries,Consumer,First Class
ORD028664,2023-08-07,17097.45,2,0.38,3142.71,East,Punjab,Village,Small,Electric Appliances,Refrigerators,Corporate,Second Class
ORD028665,2020-05-10,42473.58,7,0.02,6519.85,West,Maharashtra,Village,Small,Fast Food,Sandwiches,Consumer,Second Class
ORD028666,2023-02-28,41101.88,2,0.39,7489.08,East,Rajasthan,Tier 2,Small,Sessional Fruits & Vegetables,Mangoes,Consumer,Second Class
ORD028667,2022-03-22,42161.52,6,0.11,9871.7,South,Uttar Pradesh,Village,Large,Household Items,Detergents,Corporate,Same Day
ORD028668,2022-08-03,25484.3,3,0.33,2551.15,North,Rajasthan,Tier 1,Medium,Dairy Products,Cheese,Corporate,Same Day
ORD028669,2022-02-23,38758.86,9,0.35,4503.97,East,Maharashtra,Village,Large,Dairy Products,Cheese,Corporate,Same Day
ORD028670,2022-04-26,25414.6,3,0.19,5869.05,East,Uttar Pradesh,Tier 2,Small,Sessional Fruits & Vegetables,Tomatoes,Corporate,First Class
ORD028671,2019-01-09,6648.11,9,0.36,584.57,North,Tamil Nadu,Tier 2,Large,Household Items,Detergents,Corporate,Same Day
ORD028672,2021-01-02,15215.17,8,0.07,2332.46,South,West Bengal,Tier 2,Small,Dairy Products,Milk,Corporate,First Class
ORD028673,2019-12-05,15872.84,1,0.29,3277.4,West,Punjab,Village,Small,Household Items,Buckets,Consumer,Standard Class
ORD028674,2019-01-09,38115.32,9,0.32,3470.57,North,Tamil Nadu,Village,Small,Electric Appliances,Microwaves,Consumer,Second Class
ORD028675,2022-05-17,6512.24,10,0.02,1392.64,South,Punjab,Village,Medium,Electric Appliances,Refrigerators,Corporate,Standard Class
ORD028676,2023-08-27,22816.87,4,0.23,3499.9,East,Tamil Nadu,Tier 1,Large,Electric Appliances,Fans,Corporate,First Class
ORD028677,2020-12-28,31890.61,10,0.14,5892.88,East,Maharashtra,Tier 2,Large,Furniture,Sofas,Corporate,First Class
ORD028678,2020-11-30,40597.29,7,0.0,11676.46,West,Karnataka,Tier 1,Medium,Dairy Products,Yogurt,Consumer,Second Class
ORD028679,2023-06-02,45743.37,9,0.01,8543.31,East,Madhya Pradesh,Tier 2,Small,Furniture,Chairs,Corporate,Second Class
ORD028680,2022-12-29,48705.5,8,0.43,7657.96,North,West Bengal,Tier 2,Large,Sessional Fruits & Vegetables,Mangoes,Consumer,First Class
ORD028681,2021-08-05,38843.65,4,0.08,6317.81,West,Madhya Pradesh,Tier 1,Medium,Electric Appliances,Refrigerators,Corporate,Second Class
ORD028682,2021-05-25,6043.86,9,0.36,971.44,South,Delhi,Tier 2,Small,Sessional Fruits & Vegetables,Mangoes,Consumer,Second Class
ORD028683,2022-05-24,28457.86,6,0.21,5761.09,East,Tamil Nadu,Tier 1,Medium,Household Items,Buckets,Consumer,Same Day
ORD028684,2023-04-22,17748.66,3,0.38,1193.17,North,Delhi,Village,Small,Household Items,Buckets,Corporate,Second Class
ORD028685,2022-09-07,7477.68,8,0.01,841.92,East,Uttar Pradesh,Tier 2,Small,Sessional Fruits & Vegetables,Carrots,Consumer,Standard Class
ORD028686,2023-05-29,21212.54,9,0.34,3445.78,West,Gujarat,Village,Medium,Sessional Fruits & Vegetables,Mangoes,Consumer,Standard Class
ORD028687,2020-10-03,26073.86,4,0.39,3639.67,South,Punjab,Tier 1,Medium,Furniture,Chairs,Consumer,First Class
ORD028688,2022-01-14,17878.84,9,0.33,2408.45,North,Delhi,Tier 2,Small,Sessional Fruits & Vegetables,Carrots,Consumer,First Class
ORD028689,2020-02-29,2325.4,5,0.38,373.47,East,Rajasthan,Village,Medium,Furniture,Sofas,Corporate,Standard Class
ORD028690,2021-05-26,11326.56,5,0.24,927.73,South,West Bengal,Tier 1,Small,Electric Appliances,Fans,Consumer,Second Class
ORD028691,2019-02-26,47575.29,4,0.37,4936.72,West,Maharashtra,Village,Medium,Household Items,Detergents,Corporate,Second Class
ORD028692,2022-04-10,39224.56,3,0.11,8560.22,East,Tamil Nadu,Tier 2,Small,Sessional Fruits & Vegetables,Carrots,Corporate,Second Class
ORD028693,2021-10-28,48929.15,9,0.08,11371.83,West,Tamil Nadu,Tier 2,Small,Fast Food,Pizzas,Corporate,First Class
ORD028694,2022-09-06,41132.88,8,0.18,7237.12,South,Rajasthan,Tier 1,Large,Sessional Fruits & Vegetables,Carrots,Corporate,Second Class
ORD028695,2020-09-15,11321.84,7,0.38,1536.88,West,Rajasthan,Tier 1,Medium,Electric Appliances,Fans,Consumer,Same Day
ORD028696,2021-06-10,3538.48,7,0.07,670.59,East,Punjab,Village,Small,Sessional Fruits & Vegetables,Apples,Corporate,Standard Class
ORD028697,2021-03-04,13356.4,8,0.18,1612.11,North,West Bengal,Tier 2,Large,Sessional Fruits & Vegetables,Mangoes,Consumer,Same Day
ORD028698,2023-08-19,34998.77,8,0.33,3874.94,South,Punjab,Tier 1,Medium,Fast Food,Pizzas,Consumer,Standard Class
ORD028699,2023-05-03,2840.3,8,0.14,493.53,South,Punjab,Tier 1,Small,Household Items,Detergents,Corporate,Same Day
ORD028700,2021-08-25,34608.35,4,0.14,5517.37,West,Rajasthan,Tier 1,Small,Fast Food,Burgers,Consumer,Standard Class
ORD028701,2022-01-02,32516.4,3,0.26,5553.4,South,Delhi,Tier 1,Large,Furniture,Beds,Consumer,First Class
ORD028702,2023-03-24,7241.29,9,0.31,1334.56,North,Karnataka,Tier 2,Large,Sessional Fruits & Vegetables,Mangoes,Corporate,First Class
ORD028703,2023-10-04,13081.71,6,0.17,2968.93,South,West Bengal,Village,Small,Dairy Products,Cheese,Corporate,Standard Class
ORD028704,2020-06-05,38042.76,4,0.04,10700.08,South,Gujarat,Tier 1,Medium,Sessional Fruits & Vegetables,Tomatoes,Consumer,Second Class
ORD028705,2023-08-06,14099.46,10,0.37,1575.65,East,Delhi,Tier 2,Medium,Furniture,Chairs,Corporate,Second Class
ORD028706,2020-05-18,24303.39,6,0.12,2752.14,East,Karnataka,Tier 2,Small,Electric Appliances,Refrigerators,Corporate,First Class
ORD028707,2019-08-07,685.02,1,0.39,50.14,West,Tamil Nadu,Tier 2,Large,Dairy Products,Milk,Corporate,Second Class
ORD028708,2019-04-21,26137.09,9,0.05,6257.34,North,Madhya Pradesh,Tier 1,Medium,Furniture,Tables,Corporate,Second Class
ORD028709,2021-09-26,43148.29,3,0.23,3812.35,South,Maharashtra,Tier 2,Large,Household Items,Utensils,Corporate,Standard Class
ORD028710,2022-05-20,23305.48,6,0.42,3670.95,South,Tamil Nadu,Tier 1,Small,Fast Food,Pizzas,Corporate,First Class
ORD028711,2021-12-12,28916.6,8,0.05,3850.29,East,Gujarat,Tier 2,Small,Sessional Fruits & Vegetables,Tomatoes,Corporate,First Class
ORD028712,2019-05-10,39788.97,10,0.44,6282.3,North,Uttar Pradesh,Tier 1,Large,Fast Food,Pizzas,Consumer,Second Class
ORD028713,2021-12-16,33623.0,8,0.14,3955.7,North,Maharashtra,Tier 1,Large,Dairy Products,Yogurt,Consumer,First Class
ORD028714,2019-07-12,44287.23,9,0.08,8997.49,East,West Bengal,Tier 1,Medium,Household Items,Utensils,Consumer,Standard Class
ORD028715,2023-09-01,18057.27,3,0.37,1229.92,East,Rajasthan,Village,Small,Fast Food,Sandwiches,Consumer,Same Day
ORD028716,2019-04-17,6676.09,5,0.26,1236.82,South,Tamil Nadu,Tier 1,Large,Electric Appliances,Washing Machines,Consumer,Second Class
ORD028717,2023-02-24,40565.41,8,0.08,5446.28,West,Delhi,Tier 1,Large,Sessional Fruits & Vegetables,Apples,Corporate,Second Class
ORD028718,2019-08-27,30305.89,10,0.24,4899.43,North,Uttar Pradesh,Tier 1,Large,Fast Food,Sandwiches,Corporate,Second Class
ORD028719,2023-01-11,17101.42,3,0.33,2802.16,East,Rajasthan,Tier 1,Medium,Sessional Fruits & Vegetables,Apples,Corporate,Second Class
ORD028720,2019-05-21,4220.14,1,0.24,650.62,West,West Bengal,Tier 1,Medium,Electric Appliances,Washing Machines,Consumer,Same Day
ORD028721,2021-05-22,41481.57,4,0.23,4048.35,North,Delhi,Village,Large,Sessional Fruits & Vegetables,Tomatoes,Corporate,Same Day
ORD028722,2019-01-04,26680.83,1,0.45,2332.82,North,Maharashtra,Tier 1,Large,Sessional Fruits & Vegetables,Apples,Corporate,First Class
ORD028723,2023-05-12,10706.7,9,0.27,1080.83,South,Punjab,Tier 2,Small,Sessional Fruits & Vegetables,Apples,Corporate,Same Day
ORD028724,2021-05-06,20285.33,3,0.26,2635.48,North,West Bengal,Tier 2,Medium,Fast Food,Pizzas,Corporate,Second Class
ORD028725,2022-03-23,44597.03,4,0.19,6042.73,West,Punjab,Village,Large,Dairy Products,Yogurt,Corporate,Same Day
ORD028726,2023-04-19,36699.9,5,0.07,7721.12,West,Maharashtra,Village,Small,Electric Appliances,Washing Machines,Consumer,Second Class
ORD028727,2022-06-05,42017.72,4,0.42,4436.7,South,Karnataka,Village,Large,Fast Food,Fries,Consumer,Second Class
ORD028728,2019-08-27,37983.73,5,0.39,5144.79,West,Gujarat,Tier 1,Small,Fast Food,Burgers,Consumer,Second Class
ORD028729,2021-07-05,30847.92,3,0.18,3574.01,East,Tamil Nadu,Tier 1,Small,Dairy Products,Milk,Consumer,Standard Class
ORD028730,2021-12-17,31057.93,3,0.22,2962.47,North,Maharashtra,Village,Large,Sessional Fruits & Vegetables,Mangoes,Consumer,Second Class
ORD028731,2021-02-22,20060.87,4,0.2,2609.04,South,Madhya Pradesh,Tier 1,Small,Fast Food,Pizzas,Corporate,Second Class
ORD028732,2023-09-03,12856.6,2,0.31,1362.61,West,Karnataka,Village,Large,Household Items,Utensils,Corporate,First Class
ORD028733,2023-08-25,48156.02,4,0.02,13120.62,South,Rajasthan,Tier 2,Large,Dairy Products,Milk,Corporate,Standard Class
ORD028734,2022-04-30,20063.23,9,0.45,1794.59,South,Tamil Nadu,Tier 2,Small,Furniture,Beds,Corporate,Same Day
ORD028735,2019-04-26,38407.88,8,0.08,10484.03,South,Punjab,Tier 2,Medium,Furniture,Tables,Corporate,Second Class
ORD028736,2019-11-26,5780.1,7,0.0,986.72,West,Rajasthan,Tier 2,Medium,Furniture,Tables,Consumer,First Class
ORD028737,2022-03-05,12308.06,3,0.15,3033.71,North,Madhya Pradesh,Tier 1,Small,Furniture,Sofas,Corporate,First Class
ORD028738,2023-04-28,33383.96,4,0.11,7273.02,West,Maharashtra,Village,Small,Dairy Products,Milk,Corporate,Standard Class
ORD028739,2019-03-16,48743.69,5,0.44,4275.17,South,Tamil Nadu,Village,Large,Furniture,Beds,Consumer,Same Day
ORD028740,2022-02-24,36545.26,6,0.12,8168.98,South,Delhi,Tier 1,Large,Furniture,Beds,Corporate,Standard Class
ORD028741,2021-01-19,22485.47,7,0.19,5327.74,East,Uttar Pradesh,Tier 1,Medium,Sessional Fruits & Vegetables,Tomatoes,Corporate,Standard Class
ORD028742,2020-04-08,29255.19,4,0.03,6958.0,West,Uttar Pradesh,Tier 1,Medium,Fast Food,Pizzas,Consumer,First Class
ORD028743,2021-04-08,17431.02,4,0.01,1972.16,West,Gujarat,Tier 1,Medium,Sessional Fruits & Vegetables,Mangoes,Consumer,First Class
ORD028744,2023-12-10,21514.95,6,0.1,5131.72,South,Rajasthan,Tier 1,Large,Electric Appliances,Microwaves,Corporate,Second Class
ORD028745,2020-10-15,13894.75,6,0.15,1421.12,West,Madhya Pradesh,Village,Small,Household Items,Mops,Consumer,Same Day
ORD028746,2022-05-26,21305.22,3,0.43,1764.19,West,Maharashtra,Tier 2,Large,Electric Appliances,Refrigerators,Corporate,Same Day
ORD028747,2021-12-07,10642.26,8,0.12,1976.06,North,Gujarat,Tier 1,Small,Sessional Fruits & Vegetables,Mangoes,Corporate,First Class
ORD028748,2022-10-25,33501.0,8,0.35,5618.36,West,Maharashtra,Tier 2,Medium,Household Items,Utensils,Consumer,Second Class
ORD028749,2023-01-03,13413.98,3,0.25,2044.17,South,Maharashtra,Village,Large,Electric Appliances,Refrigerators,Consumer,Standard Class
ORD028750,2022-11-12,24446.66,2,0.45,3369.27,South,Gujarat,Tier 1,Large,Sessional Fruits & Vegetables,Mangoes,Consumer,Same Day
ORD028751,2021-06-23,35051.61,9,0.12,8410.51,North,Rajasthan,Tier 1,Medium,Household Items,Utensils,Corporate,Second Class
ORD028752,2023-09-02,38454.69,9,0.29,7014.11,East,Madhya Pradesh,Tier 1,Large,Furniture,Sofas,Corporate,Same Day
ORD028753,2022-11-24,20134.29,2,0.35,2236.51,East,Maharashtra,Tier 1,Small,Household Items,Detergents,Corporate,Same Day
ORD028754,2023-06-27,46107.59,9,0.14,6034.43,North,Madhya Pradesh,Tier 2,Small,Fast Food,Pizzas,Consumer,Standard Class
ORD028755,2022-08-17,44567.95,6,0.3,6007.13,East,Tamil Nadu,Tier 2,Medium,Sessional Fruits & Vegetables,Tomatoes,Corporate,First Class
ORD028756,2020-07-24,38348.58,3,0.02,10743.67,West,Delhi,Tier 1,Medium,Sessional Fruits & Vegetables,Tomatoes,Consumer,Second Class
ORD028757,2020-10-28,18557.42,9,0.29,2163.98,South,Maharashtra,Village,Medium,Dairy Products,Milk,Corporate,Same Day
ORD028758,2021-06-21,11429.21,10,0.22,1022.38,South,Maharashtra,Tier 2,Small,Fast Food,Fries,Consumer,Standard Class
ORD028759,2019-08-27,33719.76,9,0.09,3483.07,North,Karnataka,Tier 2,Large,Fast Food,Burgers,Corporate,Second Class
ORD028760,2020-02-28,43401.06,2,0.1,10208.05,South,West Bengal,Tier 2,Large,Dairy Products,Butter,Consumer,Standard Class
ORD028761,2021-05-11,36855.9,2,0.16,3153.95,South,Punjab,Tier 2,Large,Household Items,Mops,Consumer,First Class
ORD028762,2022-10-04,13662.34,4,0.26,2479.81,North,West Bengal,Village,Large,Dairy Products,Milk,Consumer,Same Day
ORD028763,2019-02-08,17858.28,8,0.29,2456.32,South,Delhi,Tier 1,Large,Household Items,Detergents,Corporate,Second Class
ORD028764,2019-03-22,9135.73,1,0.1,1888.23,North,West Bengal,Tier 2,Small,Furniture,Chairs,Consumer,First Class
ORD028765,2022-03-02,34306.11,8,0.01,5527.16,South,West Bengal,Tier 2,Small,Fast Food,Pizzas,Consumer,Standard Class
ORD028766,2023-08-12,24432.06,10,0.16,5499.07,West,Karnataka,Village,Medium,Household Items,Detergents,Corporate,Same Day
ORD028767,2020-03-05,21300.56,7,0.33,1977.85,North,Uttar Pradesh,Village,Medium,Household Items,Buckets,Corporate,Standard Class
ORD028768,2019-11-08,13087.19,8,0.24,1102.16,South,Gujarat,Tier 2,Large,Fast Food,Sandwiches,Consumer,Standard Class
ORD028769,2023-11-07,48361.73,9,0.44,7901.63,West,Maharashtra,Tier 1,Small,Household Items,Buckets,Corporate,Second Class
ORD028770,2021-08-21,39150.46,7,0.33,4177.3,West,Tamil Nadu,Tier 2,Large,Household Items,Mops,Corporate,Same Day
ORD028771,2022-04-23,27428.78,5,0.15,5997.76,South,Madhya Pradesh,Tier 2,Large,Fast Food,Fries,Corporate,First Class
ORD028772,2022-10-17,30417.19,1,0.41,3827.42,South,West Bengal,Tier 2,Small,Dairy Products,Cheese,Corporate,Standard Class
ORD028773,2023-05-05,48625.44,8,0.35,5498.88,East,Tamil Nadu,Tier 1,Small,Furniture,Tables,Consumer,First Class
ORD028774,2022-12-21,16711.81,5,0.28,2751.74,North,Tamil Nadu,Tier 2,Small,Dairy Products,Yogurt,Corporate,Standard Class
ORD028775,2021-06-23,26303.22,9,0.48,1572.6,East,Gujarat,Tier 2,Large,Sessional Fruits & Vegetables,Carrots,Consumer,First Class
ORD028776,2019-08-16,18816.73,8,0.48,2549.31,West,Maharashtra,Tier 1,Large,Furniture,Tables,Corporate,Second Class
ORD028777,2021-08-22,40549.8,10,0.28,6807.38,West,Punjab,Village,Medium,Dairy Products,Milk,Consumer,Second Class
ORD028778,2021-04-19,6578.4,2,0.46,651.47,West,Delhi,Tier 2,Small,Electric Appliances,Microwaves,Corporate,First Class
ORD028779,2019-10-17,35670.49,6,0.11,9164.69,East,Madhya Pradesh,Village,Small,Fast Food,Burgers,Corporate,First Class
ORD028780,2022-12-25,11181.75,5,0.44,1098.71,East,Karnataka,Tier 2,Medium,Fast Food,Sandwiches,Consumer,Same Day
ORD028781,2019-11-08,13241.7,2,0.39,892.23,South,Rajasthan,Tier 2,Large,Electric Appliances,Washing Machines,Consumer,First Class
ORD028782,2019-07-20,40584.79,3,0.34,2960.29,West,Punjab,Village,Medium,Sessional Fruits & Vegetables,Apples,Consumer,Same Day
ORD028783,2023-11-24,31645.36,1,0.03,4182.14,North,Uttar Pradesh,Tier 1,Small,Electric Appliances,Refrigerators,Corporate,First Class
