order_date,region,category,revenue,orders,units_sold,profit,avg_discount_rate,avg_order_value,profit_margin,revenue_ratio,orders_ratio,profit_ratio,discount_ratio,true_anomaly,scenario,if_prediction,if_anomaly_score,predicted_anomaly
2022-05-22,East,Dairy Products,102841.01,4,25,16625.07,0.32,25710.2525,0.1616579806052079,1.5020986343434668,1.380952380952381,1.560188493599654,1.330450054360163,False,,1,-0.1520557653408458,False
2022-05-23,East,Dairy Products,199920.85,6,46,17887.11,0.3899999999999999,33320.14166666667,0.0894709581316806,2.876265943333434,2.071428571428572,1.660654017499343,1.6308383701229254,False,,-1,0.035939758937471145,True
2022-05-24,East,Dairy Products,43135.07,1,7,3829.91,0.3,43135.07,0.0887887744241518,0.6337284589774563,0.3544303797468354,0.3641667647230115,1.269825273050226,False,,1,-0.10497864830242931,False
2022-05-25,East,Dairy Products,43456.52,2,14,6824.05,0.205,21728.26,0.1570316721173255,0.6277012795715097,0.7,0.6387758134702174,0.8607740468127116,False,,1,-0.18619908206874797,False
2022-05-26,East,Dairy Products,60398.73,3,18,12681.82,0.12,20132.91,0.2099683221816088,0.8111551254944566,1.0,1.152572027848095,0.4964233387916917,False,,1,-0.12488083226593083,False
2022-05-27,East,Dairy Products,81985.65,2,10,9914.85,0.33,40992.825,0.1209339683225052,1.0993730317042028,0.6829268292682927,0.906653214823694,1.3472497296509156,False,,1,-0.1302246812776155,False
2022-05-29,East,Dairy Products,146733.01,4,15,23342.75,0.1399999999999999,36683.2525,0.1590831538179445,2.0707838162001195,1.382716049382716,2.192808909179249,0.5894662974148194,False,,1,-0.05557524577425266,False
2022-05-30,East,Dairy Products,31871.55,1,7,2615.8,0.5,31871.55,0.0820731969421004,0.448607767385674,0.35,0.2462519174760342,2.087449211615164,False,,1,-0.06331345432231339,False
2022-05-31,East,Dairy Products,132828.31,4,25,18534.59,0.2324999999999999,33207.0775,0.1395379494025031,1.9469167156354776,1.44,1.8084410744577293,0.980131933330731,False,,1,-0.12453381331217966,False
2022-06-01,East,Dairy Products,7703.79,2,5,1549.96,0.195,3851.895,0.2011944770041758,0.1071509877585128,0.6923076923076923,0.1442128624376414,0.8081660846540544,False,,1,-0.0866422102093336,False
2022-06-02,East,Dairy Products,60976.740000000005,2,17,10612.36,0.19,30488.370000000003,0.1740394780042357,0.8477637112151286,0.6923076923076923,0.9879332210911232,0.7639897241148218,False,,1,-0.18092978569085982,False
2022-06-03,East,Dairy Products,57636.44,2,11,6815.17,0.11,28818.22,0.1182441177838187,0.7778025223204176,0.6829268292682927,0.61842028507939,0.4433408902803267,False,,1,-0.14682689460938553,False
2022-06-04,East,Dairy Products,50916.95,2,11,9330.64,0.07,25458.475,0.1832521390224669,0.6995820324034191,0.6829268292682927,0.8643825975893108,0.2892028477627357,False,,1,-0.14600992395478252,False
2022-06-05,East,Dairy Products,71352.97,2,11,7520.51,0.375,35676.485,0.1053986960879133,0.9904161569542306,0.6829268292682927,0.7079043408274462,1.571327023083542,False,,1,-0.14225959395253773,False
2022-06-06,East,Dairy Products,45335.66,1,3,8033.06,0.39,45335.66,0.1771907588860513,0.6250498793503092,0.345679012345679,0.7550499487906986,1.6333653258877936,False,,1,-0.09974792250854086,False
2022-06-07,East,Dairy Products,46801.69,1,10,6319.46,0.45,46801.69,0.1350263206307293,0.6553725835890318,0.3544303797468354,0.5933714716179145,1.921293060726584,False,,1,-0.09152061912164144,False
2022-06-08,East,Dairy Products,17690.28,1,1,4008.84,0.09,17690.28,0.226612580467918,0.2535631620513094,0.3783783783783784,0.3857759262873662,0.3776365248448368,False,,1,-0.0862689145589125,False
2022-06-09,East,Dairy Products,97512.9,3,23,20209.48,0.3033333333333333,32504.300000000003,0.2072492972724634,1.396085671730384,1.135135135135135,1.943196809267585,1.2708704814394551,False,,1,-0.10447540478667039,False
2022-06-10,East,Dairy Products,86233.47,3,29,9506.19,0.29,28744.49,0.1102378229705936,1.2378204456727893,1.1506849315068493,0.9234393758700395,1.172887802881664,False,,1,-0.1696399552572308,False
2022-06-11,East,Dairy Products,88817.21,3,20,18892.04,0.24,29605.736666666668,0.2127069742451941,1.2959891124656489,1.1666666666666663,1.887346379326148,0.982731515897486,False,,1,-0.11478983981522689,False
2022-06-12,East,Dairy Products,57205.21000000001,2,9,11451.65,0.1,28602.605000000003,0.2001854376550667,0.8016059324726827,0.7567567567567568,1.0756095917267685,0.3982127831044005,False,,1,-0.14629502806412364,False
2022-06-13,East,Dairy Products,19996.96,1,4,3535.99,0.18,19996.96,0.1768263776093966,0.2957871566903208,0.4057971014492753,0.3555361003496011,0.7078485990496476,False,,1,-0.14280478088131338,False
2022-06-14,East,Dairy Products,83612.28,2,4,12284.679999999998,0.1649999999999999,41806.14,0.1469243513034209,1.21397641451492,0.823529411764706,1.2057960625971618,0.6403178489755375,False,,1,-0.13332566626497216,False
2022-06-15,East,Dairy Products,164528.18,5,25,22054.71,0.262,32905.636,0.1340482220127883,2.4594170214303728,2.1538461538461537,2.215877472858876,1.0190068294941546,False,,1,-0.06819217727421689,False
2022-06-16,East,Dairy Products,37873.4,1,2,3603.89,0.12,37873.4,0.0951562310223006,0.5746827595475612,0.4307692307692307,0.3663645763379103,0.4660732863252803,False,,1,-0.09383167366641842,False
2022-06-17,East,Dairy Products,35010.83,1,10,7553.36,0.06,35010.83,0.2157435285024662,0.5208080925797901,0.4375,0.7547166741063949,0.2382697080723319,False,,1,-0.1082314984142872,False
2022-06-18,East,Dairy Products,77437.31999999999,3,12,9690.44,0.2133333333333333,25812.44,0.1251391447947837,1.1009720367990417,1.2537313432835822,0.9354210906848398,0.8566579821688937,False,,1,-0.1829236115182457,False
2022-06-19,East,Dairy Products,146386.81,4,26,24351.45,0.1275,36596.7025,0.1663500283939516,2.083819639856149,1.696969696969697,2.376087348942045,0.521332781658432,False,,1,-0.03988213992030443,False
2022-06-20,East,Dairy Products,61730.87,3,10,8773.740000000002,0.1366666666666666,20576.956666666665,0.142128889484305,0.892441294403923,1.3333333333333333,0.8615322677368924,0.5808687732436056,False,,1,-0.16432462932676006,False
2022-06-21,East,Dairy Products,47864.84,1,5,4030.05,0.32,47864.84,0.0841964581935299,0.6705595058807192,0.4307692307692307,0.3850674313502289,1.3846034975661266,False,,1,-0.07247125214591565,False
2022-06-22,East,Dairy Products,10501.84,1,6,2201.39,0.2,10501.84,0.2096194571617926,0.1402783844377734,0.411764705882353,0.1991050902767147,0.8657116355766259,False,,1,-0.11436761114103278,False
2022-06-23,East,Dairy Products,47097.68,1,5,7623.8,0.05,47097.68,0.1618720922134593,0.6329363335520707,0.4084507042253521,0.6944800399128553,0.2195195801372628,False,,1,-0.07761523057776143,False
2022-06-24,East,Dairy Products,39772.51,2,18,8237.1,0.1999999999999999,19886.255,0.2071053599584235,0.5484677844835338,0.8529411764705883,0.781256648424059,0.8780783205490512,False,,1,-0.16643612008774417,False
2022-06-25,East,Dairy Products,32142.42,1,8,3924.03,0.11,32142.42,0.122082593656607,0.4871245867884299,0.4603174603174603,0.3923044774651938,0.4972461810246285,False,,1,-0.12526463427234985,False
2022-06-26,East,Dairy Products,62349.29,3,27,10185.51,0.13,20783.096666666668,0.1633620847967956,0.942962821934284,1.380952380952381,1.0051488307352396,0.6114835640138409,False,,1,-0.16430370458727034,False
2022-06-27,East,Dairy Products,195874.4,5,25,35284.99,0.154,39174.880000000005,0.1801408964111695,2.9680822496613675,2.3015873015873014,3.465407433770352,0.7249607705210757,False,,-1,0.04368775002180514,True
2022-06-28,East,Dairy Products,141748.64,5,28,21387.07,0.286,28349.728000000003,0.1508802483043223,2.1801032168852617,2.377049180327869,2.164668239413954,1.348544794320091,False,,1,-0.10116501593579624,False
2022-06-29,East,Dairy Products,2946.5,1,7,593.6,0.09,2946.5,0.2014593585610045,0.0457942652579349,0.467741935483871,0.0600238555633784,0.4386308890258249,False,,1,-0.05056469514817763,False
2022-06-30,East,Dairy Products,54394.92,2,14,8120.76,0.27,27197.46,0.149292617766512,0.7914690640485877,0.8955223880597015,0.7564101859542371,1.3269262272702451,False,,1,-0.197027894905348,False
2022-07-01,East,Dairy Products,31392.91,1,8,2880.72,0.16,31392.91,0.0917633949831347,0.4578870389791297,0.4411764705882353,0.2699646181712937,0.7679590421844168,False,,1,-0.11798876771161082,False
2022-07-02,East,Dairy Products,68157.79999999999,2,8,10131.57,0.285,34078.899999999994,0.1486487239905044,1.0083079654181215,0.8823529411764706,0.9555087672970506,1.4639575366702815,False,,1,-0.1788332474679854,False
2022-07-03,East,Dairy Products,11532.24,1,2,3027.16,0.04,11532.24,0.2624954041886052,0.177468859213328,0.4545454545454545,0.2951542274017608,0.2041568605211671,False,,1,-0.025556858198193977,False
2022-07-04,East,Dairy Products,18220.74,1,9,3316.2,0.34,18220.74,0.1820013896252292,0.2770313372054517,0.4615384615384615,0.3219437863354172,1.745728385201244,False,,1,-0.12857165039798008,False
2022-07-05,East,Dairy Products,100668.55,3,20,14508.32,0.21,33556.18333333333,0.1441196878270323,1.525032141470969,1.3846153846153848,1.410693582519687,1.0609930670558847,False,,1,-0.16322513811811268,False
2022-07-06,East,Dairy Products,40769.7,3,20,7400.540000000001,0.1833333333333333,13589.9,0.1815205900460391,0.6323436036182418,1.40625,0.7285241820222015,0.937313602408612,False,,1,-0.15078325666068182,False
2022-07-07,East,Dairy Products,7375.07,1,10,1318.66,0.37,7375.07,0.1787996588506956,0.1163552198746481,0.4761904761904761,0.1324250810354542,1.8084557525728409,False,,1,-0.08672648709392172,False
2022-07-08,East,Dairy Products,50189.630000000005,2,6,7165.88,0.15,25094.815,0.14277610733532,0.7798109562097728,0.9375,0.7031778131222478,0.7534112788458855,False,,1,-0.17897727716701067,False
2022-07-09,East,Dairy Products,32803.32,2,9,3867.83,0.38,16401.66,0.1179097115779744,0.5108828871289589,0.9090909090909092,0.3803316497466163,1.9770500332398764,False,,1,-0.15503658740742804,False
2022-07-10,East,Dairy Products,70164.94,3,12,11025.71,0.2166666666666666,23388.31333333333,0.1571398764112105,1.1155910215173548,1.3636363636363635,1.102247931131385,1.1431251282351906,False,,1,-0.1906429831176748,False
2022-07-13,East,Dairy Products,165461.13999999998,5,27,21024.06,0.312,33092.228,0.1270634301202083,2.6998386096354463,2.2727272727272725,2.186795608835971,1.627967649360814,False,,1,-0.05502102698777167,False
2022-07-14,East,Dairy Products,138715.98,5,23,22809.35,0.144,27743.196000000004,0.1644320286674974,2.299050652841909,2.3015873015873014,2.4541579292607745,0.7579635175605771,False,,1,-0.07543964583195129,False
2022-07-15,East,Dairy Products,5542.46,1,8,690.0,0.29,5542.46,0.1244934559744229,0.0916896848194705,0.459016393442623,0.0748607549273158,1.5010629448192994,False,,1,-0.10979900727128145,False
2022-07-17,East,Dairy Products,64299.14,2,15,5386.42,0.355,32149.57,0.0837712603932183,0.9510137134113328,0.823529411764706,0.5271724409943952,1.8005615433384654,False,,1,-0.13148977814844526,False
2022-07-19,East,Dairy Products,28055.81,2,7,3670.07,0.3299999999999999,14027.905,0.1308131898526544,0.4465764916543864,0.8571428571428571,0.3794831552558946,1.641337386018237,False,,1,-0.16521902270779099,False
2022-07-20,East,Dairy Products,21554.61,1,8,2731.47,0.47,21554.61,0.1267232392513712,0.3372705994244149,0.421875,0.2847958352826644,2.217174805625928,False,,1,-0.11731659821798751,False
2022-07-21,East,Dairy Products,110975.24,5,32,20747.68,0.194,22195.048,0.1869577394020504,1.750712118141743,2.1311475409836063,2.164113335834812,0.9153988082635128,False,,1,-0.09423888564425187,False
2022-07-22,East,Dairy Products,26489.8,1,9,6297.09,0.04,26489.8,0.2377175365612424,0.4502201613737104,0.4406779661016949,0.7162529327772094,0.182051581281363,False,,1,-0.08181115516258752,False
2022-07-24,East,Dairy Products,81036.76000000001,3,9,9882.68,0.33,27012.253333333338,0.1219530494555804,1.356956018528358,1.2786885245901638,1.0739354598884086,1.4493243243243243,False,,1,-0.1744828251224591,False
2022-07-25,East,Dairy Products,135668.03,5,18,21472.09,0.2739999999999999,27133.606,0.1582693431901384,2.2486001361742978,2.1311475409836063,2.294068280905321,1.2368055555555555,False,,1,-0.1053201968631517,False
2022-07-26,East,Dairy Products,119000.0,4,14,27374.6,0.11,29750.0,0.2300386554621848,1.9551816374913693,1.6666666666666667,2.90315107690821,0.4816112084063047,False,,1,-0.004042224771956482,False
2022-07-27,East,Dairy Products,12638.86,1,6,1204.94,0.06,12638.86,0.0953361299990663,0.2021749188208881,0.4098360655737705,0.126901313297051,0.2568493150684931,False,,1,-0.07366704824589554,False
2022-07-28,East,Dairy Products,107148.4,4,24,20161.02,0.1775,26787.1,0.1881597858670778,1.607495139696249,1.5384615384615383,1.9771487685634188,0.7390906062624916,False,,1,-0.12345129138182315,False
2022-07-29,East,Dairy Products,44479.92,1,6,6353.26,0.39,44479.92,0.1428343396301072,0.6453704370000869,0.3787878787878788,0.583693586068101,1.6293449197860963,False,,1,-0.11727029608260536,False
2022-07-30,East,Dairy Products,17529.199999999997,2,10,2904.8,0.36,8764.599999999999,0.1657120690048605,0.2846013806742095,0.8064516129032259,0.3050818648240316,1.5280135823429544,False,,1,-0.12010817995373824,False
2022-07-31,East,Dairy Products,26770.85,2,7,4928.07,0.045,13385.425,0.1840834340336597,0.4446386634144355,0.819672131147541,0.5202591613929944,0.1945861800570786,False,,1,-0.10304565108382086,False
2022-08-01,East,Dairy Products,81351.58,3,15,9377.25,0.27,27117.193333333333,0.1152681976182884,1.3148911898648097,1.2295081967213115,0.966455479220514,1.1099235386006745,False,,1,-0.17902766802162406,False
2022-08-02,East,Dairy Products,52652.43,2,5,5756.650000000001,0.075,26326.215,0.1093330355313135,0.8718038851351633,0.819672131147541,0.6063406975256846,0.3038159280563882,False,,1,-0.13732257522714864,False
2022-08-03,East,Dairy Products,16923.23,1,5,3022.59,0.4,16923.23,0.1786059753368594,0.2810704260006451,0.4032258064516129,0.3156429293682229,1.651118632873772,False,,1,-0.11201265627714568,False
2022-08-04,East,Dairy Products,59852.28,4,23,9964.52,0.255,14963.07,0.1664852199448375,0.9854225775911608,1.5873015873015872,1.0438636611722467,1.0552015228006288,False,,1,-0.149163210518711,False
2022-08-05,East,Dairy Products,71685.52,2,12,10949.02,0.28,35842.76,0.152736842810096,1.1491289324434495,0.78125,1.134027584670867,1.151978935242327,False,,1,-0.17368642698916126,False
2022-08-06,East,Dairy Products,72045.05,3,12,14369.73,0.29,24015.016666666663,0.1994547855820767,1.1558538852819389,1.171875,1.4901348729097434,1.1814552269208831,False,,1,-0.1464646144493047,False
2022-08-07,East,Dairy Products,23032.29,1,2,4169.35,0.21,23032.29,0.1810219478827333,0.3794575536071942,0.3846153846153846,0.4406653024557699,0.8493084202863384,False,,1,-0.14739356056349817,False
2022-08-08,East,Dairy Products,59780.490000000005,3,16,12102.68,0.1733333333333333,19926.83,0.2024520039899305,0.9652201013172484,1.171875,1.2602457680634138,0.6902227295654252,False,,1,-0.15300663055214542,False
2022-08-09,East,Dairy Products,61210.23,2,11,6308.77,0.43,30605.115,0.1030672487262341,0.9486815400278744,0.7575757575757576,0.6230593989541939,1.7343838231735191,False,,1,-0.13612363302823205,False
2022-08-10,East,Dairy Products,76360.91,2,16,12839.19,0.24,38180.455,0.168138252935959,1.2037648207284497,0.7692307692307692,1.2831991252907118,0.9587472369437268,False,,1,-0.16174439826044829,False
2022-08-11,East,Dairy Products,47338.02,3,24,6995.71,0.2566666666666666,15779.339999999998,0.1477820576357017,0.7337616998577571,1.1363636363636362,0.6768947549512317,1.0603431656063234,False,,1,-0.1778467146451515,False
2022-08-12,East,Dairy Products,124461.69,4,27,24046.92,0.065,31115.4225,0.1932074038204044,1.9399860390237715,1.5384615384615383,2.370012460864653,0.2593843943706935,False,,1,-0.030612624562913027,False
2022-08-13,East,Dairy Products,25696.4,1,1,1403.04,0.47,25696.4,0.0546006444482495,0.3976207946982212,0.3880597014925372,0.136883312348134,1.8786030900099928,False,,1,-0.04546847191163772,False
2022-08-14,East,Dairy Products,102450.72,3,9,19887.53,0.1333333333333333,34150.24,0.1941180110788875,1.601164780077368,1.1571428571428573,1.96335259841694,0.5324262367817791,False,,1,-0.105532129258184,False
2022-08-15,East,Dairy Products,28151.2,1,1,4501.78,0.41,28151.2,0.1599143198158515,0.4506598777451979,0.391304347826087,0.4395698446584919,1.6992862076905364,False,,1,-0.12989254172490494,False
2022-08-16,East,Dairy Products,23158.81,1,10,2583.39,0.07,23158.81,0.1115510684702711,0.3973666339768599,0.4153846153846153,0.2734178849632516,0.2762955924274541,False,,1,-0.11225784957988216,False
2022-08-18,East,Dairy Products,74214.76000000001,2,10,10826.55,0.25,37107.380000000005,0.1458813583712997,1.2233403895328747,0.823529411764706,1.087280134365859,0.9867725489274722,False,,1,-0.16752976769784322,False
2022-08-19,East,Dairy Products,97120.57,3,23,10017.66,0.3566666666666667,32373.52333333333,0.1031466351566923,1.6406507993284074,1.2537313432835822,1.0162626601917806,1.466722150148092,False,,1,-0.1371658414728476,False
2022-08-20,East,Dairy Products,41064.73,1,3,3262.91,0.47,41064.73,0.0794577244267769,0.6937035284976728,0.417910447761194,0.3310127910676109,1.9327833941203827,False,,1,-0.06896939861194717,False
2022-08-21,East,Dairy Products,60130.14,2,16,8227.06,0.405,30065.07,0.1368209021299468,0.9882527077276952,0.835820895522388,0.8135179826330737,1.6852847199861294,False,,1,-0.15711589247279845,False
2022-08-22,East,Dairy Products,12053.47,2,14,1349.16,0.12,6026.735,0.111931252991877,0.1896879224666602,0.8115942028985507,0.130062548769393,0.5078981180560804,False,,1,-0.09380547676582185,False
2022-08-23,East,Dairy Products,65712.51999999999,4,23,8414.77,0.25,16428.129999999997,0.1280542885891456,1.076427108806473,1.723076923076923,0.8631678216367088,1.0157440325038092,False,,1,-0.15197142969753724,False
